"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Japan","JPN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","583595171244.777","653880668169.039","712134720319.541","772478469803.129","862678526602.038","912883896733.228","1010001612050.88","1121931428180.05","1266463886949.18","1424491914826.9","1459462598519.1","1528042629884.47","1656605218629.04","1789673689005.66","1767745894180.59","1822397100505.04","1894837095328.83","1978026847421.9","2082307265729.79","2196501867263.32","2258390310750.45","2354611841488.41","2431837052482.32","2520117566440.9","2631276932026.82","2767045767160.42","2858193572214.44","2991067029860.23","3190321043519.37","3347469412110.95","3509518031571.16","3633170889061.82","3665890719855.77","3649056226897.65","3688589488080.59","3785636263364.36","3904273220115.03","3942583070731.74","3892499235707.73","3879501014654.61","3986755544464.21","4002148544213.45","4003827945768.8","4065291729511.6","4154163710034.48","4229100705435.47","4287138774363.71","4350758602409.6","4297492743392.06","4052826324007.5","4218907820177.17","4219912322037.65","4277925608850.6","4363702302795.86","4376627829637.51","4444930651964.18","4478437728055.55","4553466417292.21","4582763011477.35","4564332550094.45","4375044252274.51","4487015645273.13","4529854841042.58","",
"Kazakhstan","KAZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95326487409.9576","84840573793.2488","80344023383.1104","72952373230.2308","63760374204.4497","58532023518.9309","58824683637.7392","59824703259.2838","58688033897.7015","60272610811.673","66179326672.5077","75113535772.261","82474662277.6485","90144805869.7482","98798707234.4777","108382181835.458","119979075291.852","130657212992.82","134968901021.859","136588527833.35","146559490369.689","157404892659.159","164960327499.374","174857947143.911","182201980933.864","184388404706.042","186416677156.152","194059760924.352","202016211108.857","211106940610.612","205829267103.2","214679925583.069","221549683201.727","",
"Kenya","KEN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","6102055403.60775","5627642874.35474","6159869249.6291","6700603529.23536","7033252799.57237","7174557471.60245","8231266932.82613","8507938913.6599","9187101299.91888","9918323313.70066","9456581036.82684","11553473095.7874","13527086974.8446","14324722508.4153","14907110911.9045","15038621917.7177","15362548495.5997","16814892774.0725","17977221151.8912","19346227179.3826","20428063600.0061","21198925607.9366","21518282813.0601","21799967946.1155","22182604684.4938","23136581311.9696","24797222251.1412","26269459979.3708","27899002871.2389","29207563408.6722","30431959354.312","30869676465.3409","30622875266.9484","30731034422.1691","31540116338.6072","32929842156.6672","34295389782.3606","34458259247.3522","35592009621.64","36412543752.2683","36630908098.8264","38015522174.3133","38223413680.2696","39344305939.1787","41352557259.2179","43795114731.9782","46629751036.7518","49824229272.6978","49939962360.0343","51591446859.569","55748929986.1062","58603891851.295","61281315911.5794","63608687382.8764","66801914096.6185","70120446896.8359","73074983895.0953","75879571212.3885","80165208728.3956","84264984851.3549","84035138346.859","90413816676.9795","94795844230.4786","",
"Kyrgyz Republic","KGZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","4159487046.97881","4296748803.96199","4863920937.50545","4999612217.52366","5284729934.73352","4864914940.25418","4191715900.82587","3543704781.59084","2831946047.52404","2678346337.30768","2868093848.0696","3152472635.02025","3219362911.07239","3337056038.81434","3518703232.64354","3705955297.65154","3705313255.64775","3965807641.53081","4244477505.25843","4237027793.05513","4368498475.28531","4741693829.11592","5140072739.3742","5288430380.02113","5263491908.62494","5576999924.91499","5572083788.27082","6180302892.14833","6429000667.71787","6678177511.66313","6967733666.461","7297999868.28394","7572252144.24243","7920623119.92009","7354379549.09618","7759385791.88634","8250690928.34218","",
"Cambodia","KHM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5775009073.08453","3764807025.67824","4137653518.65249","4381671866.90206","4557228855.53314","4770581544.69759","5376702112.4499","5914027156.78312","6395924923.38599","6816708954.4796","7396531098.7982","8161371525.2972","9242760345.85069","10238305796.0613","11283900343.0703","12038971276.864","12049408698.8884","12767924407.1686","13670561753.8229","14670337167.4435","15749584749.0251","16874510037.718","18049954289.4721","19301414292.0961","20651915662.7729","22194442188.3253","23760061873.1442","23024448758.1861","23721258226.4991","24964207155.8037","",
"Kiribati","KIR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","102299750.102445","99957024.0935768","112031059.785785","135456623.217554","196822203.501388","207341208.482011","151839631.687805","144835831.942139","146370502.770742","129413488.476782","108050256.174223","108050256.174223","109014990.60435","106120787.313969","108050256.174223","103226584.023588","104191318.453715","105156052.883842","114803397.185112","110944459.464604","109979725.034477","109979725.034477","110944459.464604","111909193.894731","113838662.754985","113838662.754985","115768131.615239","117697600.475493","125415475.916509","123486007.056255","131203882.497271","129274413.637017","134170633.816797","136862532.29718","134632548.661942","141299056.521005","141229402.69515","144103346.562499","141089516.202782","142222210.897194","140628951.985839","143107644.157164","150457859.306859","156719275.178712","155001179.632099","170292316.823055","169477984.490585","169793259.70235","178475869.573493","174616931.852985","171722728.562604","185229010.584382","188123213.874763","",
"St. Kitts and Nevis","KNA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","193535561.650564","201102616.669915","216381739.958117","234644620.7133","238274346.291688","239579465.537186","242422604.09556","263915325.407782","286480265.898125","317583410.745377","338386220.537252","369603618.247747","389857135.42788","408871448.475925","401247267.024953","418376407.8295","446834159.458606","470524051.217794","495853032.13042","524824921.644115","560638799.929663","557909914.234531","575873979.808926","633707900.313968","666999426.926399","676122078.622202","649527527.532124","675484899.192582","741228633.306702","764580160.817058","769172247.051217","855154381.812796","826256097.509074","826619465.557593","839982656.216041","835566343.617639","883275702.703061","950241063.585695","957025925.925926","994566780.182789","994746948.15944","1015167450.29354","1056276509.35628","902487761.091333","894441722.914543","973556961.305019","",
"Korea, Rep.","KOR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","25704085715.3594","27486919211.9032","28557609625.5148","31133668301.7191","34083217464.9245","36577575097.0974","40964673582.6659","44684104770.0942","50567110466.6199","57930372849.4344","63753959604.8464","70477142055.0377","75561617309.3034","86819030861.1546","95077114202.409","102531096575.674","116087191990.822","130407687325.507","144691222664.082","157237726606.555","154650084773.675","165856302541.442","179685530559.418","203720580660.991","225216443661.427","242870854434.647","270381470486.161","304783976338.529","341320612492.567","365461856267.173","401560542993.627","444840963700.951","472415066061.572","504905290009.969","551703276662.813","604747148973.984","652465952372.005","692726706028.768","657193648716.458","732553666046.982","798929132744.302","837696366558.277","902409606062.147","930811064125.151","979188957980.11","1021377732486.55","1075146392089.85","1137500027631.58","1171772731392.34","1181061361993.54","1261430519849.42","1307922658113.4","1339345905332.01","1381732300870.28","1425981639370.35","1466038936206.43","1509241369553.54","1556927899270.75","1602194079769.04","1638146960195.06","1626525694049.93","1696543311942.81","1740868427277.01","",
"Kuwait","KWT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36595052416.997","49033881835.8612","53170461329.5717","55753637201.0089","56091017601.735","57478330907.5708","59583218842.1208","58517269620.364","61264410751.2441","61395107697.1769","63245730084.5976","74203698192.261","81802378057.6788","90480829143.8183","97280258062.7115","103108878181.439","105665727746.771","98188761223.4637","95861428246.1108","105091356689.479","112054519032.878","113342362109.874","113910067912.717","114585576961.43","117938199949.226","112380826707.202","115116154978.643","114480760618.934","104343169996.049","105539957293.257","114891599078.736","",
"Latin America & Caribbean (excluding high income)","LAC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","624973594886.784","663481101788.401","692317512296.209","704500368790.081","758107065829.71","802581184901.04","839757062359.545","877124497589.204","942404331359.869","1007428496002.26","1076043272291.2","1151099238171.47","1240010183218.21","1347904762658.63","1437531939534.48","1498517591594.43","1581003751826.73","1656165861246.1","1727505170299.54","1854592582216.81","1977582980384.06","1998462274036.74","2003599437896.66","1961973466744.77","2038792243955.97","2102924213547.96","2173755795202.84","2242445092767.91","2250597338511.31","2282005482376.08","2271421104601.97","2335128350936.4","2385020180541.42","2488792575667.1","2619827245970.74","2630762397968.41","2732542777865.17","2876868701130.49","2957019884098.84","2972441809606.96","3079999745729.02","3085443677270.8","3096471292195.62","3170925000649.44","3339030832850.28","3472209962575.02","3654608001470.08","3849646754858.67","3993596494811.64","3897258589808.8","4156780687691.53","4340410894214.04","4443345602725.66","4564345423215.85","4623142765274.4","4636644702280.91","4613680180265.05","4703297973917.23","4777178716151.14","4808481884517.23","4495016121048.66","4801814128719.9","4981501812477.1","",
"Lao PDR","LAO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","2109468110.46025","2216417383.13928","2324692325.96448","2291547039.85423","2245482337.12795","2564130576.16039","2736044728.37432","2853600631.37792","3012256767.75429","3190358152.70913","3450660065.64875","3693284750.72778","3949167474.46733","4220557867.76554","4388013063.25358","4708617799.71624","4981660296.60842","5268176148.53703","5579985991.57505","5918523870.21569","6294805594.79999","6742213206.09018","7323342510.65614","7879684303.6685","8496261938.4911","9133632385.07259","9912448588.85412","10709275903.0192","11568812928.6298","12497360586.9805","13448655105.8005","14426381187.0894","15439522315.3825","16503696157.5675","17534840493.2613","18491845636.2733","18584865505.5967","19054756139.3595","19570649661.6234","",
"Lebanon","LBN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13590690651.8309","7821290496.8826","9896526025.77854","14790098775.879","17221346342.7057","19075339624.5917","20621442059.1652","21951290517.4826","24428699054.1547","24686413686.4571","25591349424.6391","25456845224.2295","25798443405.5655","26789018310.9609","27706046545.3127","28600147893.7267","30510478932.4999","31329923063.1007","31815384920.7126","34777595316.005","37931620043.7015","41812842419.7439","45147473283.5593","45539055323.5066","46707037069.3046","48494923363.2625","49699566407.4833","49929337836.8159","50705514062.8608","51163399287.7034","50199119756.2008","46727888410.6848","36728167162.8739","34156740537.1604","","",
"Liberia","LBR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2210291803.5902","2274838397.37873","2360440967.03039","1648882904.55436","1692081112.12779","1781443510.53791","1924741222.72585","2108270598.33452","2258921103.43636","2378656131.45291","2523749998.53307","2730716886.49046","2949005327.42991","3205193907.94462","3227674916.86578","3227075700","3176896008.31","3254893758.73415","3292571599.13518","3211334057.92828","3115556299.79146","3270920145.66908","3428189417.04649","",
"Libya","LBY","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55536342153.7563","57579674356.4162","56564637475.2814","56022240675.1948","63314116388.5311","66138963695.6026","73990159042.4884","78799908139.0424","83709128851.1879","83573479682.1698","79896094670.4052","83912669230.0436","41672277526.5598","77854961103.5889","63842655120.2701","49131516065.3251","48717506273.4399","47991156941.1044","63584348721.3098","68633815750.1463","60949783352.7038","42794581186.7315","56220317777.1058","55524882597.2381","",
"St. Lucia","LCA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","483879162.921918","533776495.299105","554021220.076447","541719023.252372","575902865.158724","587918169.126817","617110563.664941","661947186.105979","716807813.785809","820042613.43854","852218882.833644","970674442.722647","1057850755.22301","1162479616.05964","1166846796.56758","1259647001.63953","1266993259.90754","1287246909.41646","1309750892.83377","1348029514.69996","1338672435.51457","1422827692.83792","1460825779.16224","1461537910.59903","1411727763.77848","1417606911.01116","1478062338.18407","1585479171.65261","1578973875.67697","1676795369.83931","1705160351.76917","1789554227.17625","1738929535.72697","1744668325.69798","1820159126.29349","1818179591.33549","1781724647.37111","1805385996.50746","1807225925.92593","1869174989.18667","1932484311.55057","1988154705.16152","1975228664.05239","1493972572.98775","1676684007.57432","1942933249.24028","",
"Latin America & Caribbean","LCN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","733508635633.169","778458905971.136","811947572954.538","829014225976.149","889314572465.252","939707039539.616","986224918485.162","1028957883639.79","1102105283606.58","1177384694445.44","1254088407890.73","1340402895317.49","1436595193692.87","1551680168463.62","1648954992906.85","1708208310462.73","1801109022564.73","1888759020562.74","1974334403902.63","2120177473652.11","2260832641858.57","2288538804666.75","2284677369950.28","2232591876222.95","2319460683355.48","2392119496288.1","2475328909480.8","2556973905322.83","2572708683002.6","2616714263983.63","2606923940033.49","2683805167173.65","2752785718563.13","2873704202636.43","3023860326496.04","3048960371723.32","3169876266297.73","3340713629446.77","3440271054430.95","3463456195974.96","3588401472489.2","3604685760572.75","3621086542413.11","3709900544786.22","3912467492579.54","4066287023904.17","4274877134661.37","4496459002516.32","4660137225578.74","4553671583583.72","4844069199990.46","5056658797773.83","5186433609926.55","5327639526683.87","5398480149138.19","5420470092541.42","5401777310581.14","5500188967645.88","5586932696894.29","5626843541156.27","5254284350756.51","5623452872555.37","5842117964335.04","",
"Least developed countries: UN classification","LDC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","247246522028.956","253978002368.515","257125842199.232","262185010683.662","268219612705.11","272506728296.934","282029098086.683","293233201963.612","300422207807.649","307155682679.636","309206214120.351","314561736679.999","316322068906.673","315482479555.296","318443006152.125","337066207932.592","355902715689.409","374656667605.515","389367818114.416","405146010146.392","421977443665.435","443459188983.451","465379650760.647","488541015118.64","519706389113.291","558302109928.388","596677778061.986","640066524828.353","681302804790.941","710218176494.95","754494805970.633","778508434924.638","802814086736.954","849099867876.72","896693735178.669","920752377164.502","954687799751.663","997426834654.555","1042885592857.33","1095029874769.98","1094216522528.03","1124406063435.75","1176335188514.2","",
"Low income","LIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","149265739805.981","151293896244.794","154204522945.674","152920928768.098","153893839514.266","158432302828.887","166795221220.388","173079883358.526","174533180629.813","171902907749.47","174288729952.128","175214372614.795","177428309344.886","180956953907.766","190223294096.982","201106337777.691","213074707888.232","221214669068.983","226569362005.63","233228710398.959","244204316011.136","254331579639.502","266631845869.17","282979186544.152","301558540832.106","319388475150.386","338907342344.126","357621786982.393","372362459293.45","398371310633.686","401161356984.485","387659390218.721","400803307530.614","418404980160.561","416014457517.653","424438258629.055","437347404273.988","452259368786.157","471347636558.716","472915510871.158","482640481735.043","500583751240.976","",
"Liechtenstein","LIE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6268515276.17441","","","","","","","","",
"Sri Lanka","LKA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","6530549444.97","6779887100.02674","6950519813.30972","7222037271.13","7405257001.03093","7777281520.13317","8278062576.45535","8758280781.6649","9434141515.06755","9797038019.2991","9925076037.8756","9884335594.57899","10581912589.5361","10988875046.9791","11662079154.0956","12051021936.3641","12665695187.9546","13381792930.7817","14238703658.8112","15071102050.2639","15930083244.2204","16589826957.1499","17388459728.7376","18275122774.4697","19188770426.3466","20024546324.9779","20370092037.5662","20873780255.5473","21353731379.6967","22720369186.6923","23765503271.0776","24811183335.9558","26523170679.5811","28008446680.9577","29548935121.1742","30671784965.407","32636435386.2509","34169833188.3929","35639320702.8045","37777691762.3618","37193872241.1572","38668488650.261","40965500924.4911","43196097553.0189","45892289127.0171","49411443817.364","52769853736.4823","55909706547.6528","57888301891.5644","62528609282.4735","67949516441.6109","73815041947.847","76805840200.4173","81704500476.9099","85140955388.8509","89443659904.1523","95222329687.4117","97422045729.8334","97207245817.5168","92711881360.06","95968130823.052","88459606026.8203","",
"Lower middle income","LMC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","561391742722.649","579347086321.574","598113541742.204","642572834981.272","686783257711.128","715492951083.97","732580376432.858","757100935945.413","801617796244.417","876641295753.342","955486501876.802","1010887682445.13","1063940983395.12","1118964112417.47","1177284840787.84","1208997977534.05","1311879323064.15","1361624828733.67","1365510876596.11","1354967359219.27","1360023076368.97","1374643520265.65","1444748907434.49","1499037529746.97","1518830050138.2","1574881636691.58","1603350860244.7","1649282748982.07","1725026139396.53","1793214106042.97","1875647771443.13","1914114283043.33","1961692431055.48","1973482726065.62","2005700505353.33","2086238719953.45","2204341680465.81","2278048150005.19","2371003047195.81","2484494197785.76","2594326407018.87","2704760820698.89","2839049845454.41","3019158040820.24","3224730225198.88","3424778822701.4","3651509281972.26","3905128935737.63","4062136417418","4252970716266.57","4533567957981.71","4739022360581.82","4938840873929.95","5180328583419.26","5471737250743.01","5746408702559.69","6078329341749.7","6388680910648.7","6694687424086.46","6928617882370.1","6707513663907.74","7118555521979.62","7488803233350.55","",
"Low & middle income","LMY","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1997541013887.7","2017127580620.17","2088540471428.64","2186748858531.01","2355343824515.19","2494907163507.74","2614448842925.14","2697665574258.85","2853421929790.22","3085941966277.9","3342464852657.32","3555318080222.02","3772045920685.35","4035024387883.31","4271360698749.98","4454727161112.62","4724517069918.8","4939494246440.57","5121402456057.88","5354244790265.03","5612110057605.28","5738719286346.69","5901477721809.44","6000701304306.71","6285807980274.06","6561903051977.75","6815293179427.43","7145514409822.62","7439309073625.73","7663028285521.53","7823291039084.83","7943473983163.35","8074751133248.93","8353718635634.41","8631414788437.57","8963394446511.77","9450909944140.58","9947108441344.07","10217621820052","10605646535513.7","11223896553565.6","11643743451198.7","12192888083265.9","12920451669366.2","13906543943569.8","14915467877718.6","16138267376393.5","17559782333249.3","18589585239133.1","19172404115994.6","20687912195467.5","21980248814185.9","23164462196908.5","24406313870995.7","25601310657115.3","26720913779941.5","27928390670943.8","29367360452168.5","30801860285751.5","32029895946976.7","31641745860458.6","33918923741443.2","35129038762971.5","",
"Lesotho","LSO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","193508327.026638","197116860.954118","227338452.083323","251470587.897277","272219723.150825","278083623.365533","276955934.796698","307177536.776344","306049826.484903","310786059.842522","317552093.547246","333790811.204135","333114189.369447","421072594.870921","467306740.334347","404157255.390205","448813112.554109","546694921.201911","646832345.946917","665551148.671219","647283238.911072","651779515.188544","680830657.090952","694353079.717347","732784813.232647","751912323.912217","787138333.811042","792882304.361542","861085398.570534","910987401.976649","966060902.397655","1033362569.94853","1105247041.64236","1144038631.80535","1212450690.51749","1252351697.64799","1322446269.99796","1371424437.60716","1392512222.81364","1399140930.54356","1453365292.30419","1505128091.72292","1516022750.11725","1585150003.93119","1611976673.73082","1667849759.61461","1738401386.47008","1811204148.77671","1911244554.99023","1887282177.32009","1986735734.7651","2078451680.28081","2210102550.34645","2249719203.36981","2288201773.07605","2359686724.53829","2444845631.39553","2368122098.53455","2333058897.5103","2299976266.27346","2128427544.13732","2167860464.08427","2192029732.91057","",
"Late-demographic dividend","LTE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","935626976393.967","896008169720.961","922959333668.312","961913211833.235","1034394574468.4","1106324488332.67","1195260779017.74","1214734373838.36","1277325579594.83","1407412623487.04","1565294987472.25","1692549965021.12","1818992508485.44","1984322053846.59","2093699828736.62","2196924498586.13","2341250958991.8","2500123195347.94","2665126136640.63","2866766427667.27","3104978388909.25","3124408753205.86","3194884044473.54","3248243138326.56","3505120335093.25","3768654906577.24","3985772281501.92","4242426222738.27","4470497831980.85","4669927422045.08","4693436578230.88","4743230410567.47","4776568218991.71","4985728695309","5210029403459.52","5504567070045.74","5784224228208.51","6102753192241.54","6273772026590.7","6563841563903.92","7021878379254.88","7385942938909.24","7827849050934.97","8361780170542.96","9045543414041.73","9745712112927.57","10650520587106.9","11737937716605.4","12550384144263.8","13014260939930.9","14057204505813.8","15067251969615.1","15943498370843.3","16837968298026.1","17717900802226.7","18550504676426.9","19379948500420.6","20407744432700.3","21514520425997.1","22513092692774.5","22553979229246.9","24238733304759","25008025099766","",
"Lithuania","LTU","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17913320835.8734","18837373099.266","20402932401.8633","21928206400.9148","21677880321.5578","22478991899.5918","23945995391.1406","25562688814.3281","28263631519.6211","30120407999.1594","32449428669.3601","34855268683.5691","38726810730.7062","39739293390.5074","33842535273.8547","34401356974.3984","36478857729.3719","37881055682.4922","39225860752.8062","40613283322.7621","41435533340.3883","42479223269.264","44298437189.8902","46067411257.316","48216768505.1379","48204901155.2597","51234439417.266","52484649637.5511","",
"Luxembourg","LUX","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","8012571678.81295","8319451821.72885","8432486355.97602","8722488714.41119","9408584745.44475","9339437894.4444","9442723122.19028","9463188412.64762","9859116143.3396","10842351790.7828","12045251394.0336","12366526384.6945","13182494340.334","14278311403.8371","14879781670.3836","13901975726.466","14254298216.3453","14478058119.0492","15068034941.5617","15421472491.8961","15551149030.0137","15465469116.0609","15640430422.8094","16107934774.4031","17104522552.5332","17582030272.3488","19337409478.3258","20101425602.3746","21802666126.8535","23938905603.7695","25212438894.5285","27391849518.0187","27890285979.4902","29061859473.6523","30172289931.4379","30604417464.514","31032290015.6547","32714188401.9113","34897700894.5582","37750651303.9183","40369840661.3785","41610952875.9605","42953079582.1566","44078183347.9207","45943524157.4617","47084244317.1613","49917169128.3586","53959794734.6914","53797820276.3277","52055333610.1398","54012829450.8633","54576884723.7121","55477349852.5629","57236975164.3722","58738350255.7597","60071584216.1375","63062062076.8293","63892707778.4988","64671765568.8058","66557495896.7378","65951935965.6765","70679635853.8902","71655146215.6371","",
"Latvia","LVA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12350288663.5402","12669916027.5586","13789545456.7203","14663242477.5719","15067386986.0336","15922572893.818","16929438089.8539","18129418442.5547","19656434376.8445","21284802094.6672","23566610772.3461","26387966692.6328","29011437660.3379","28068821027.2594","24066167841.8371","22993883546.7441","23585679970.3973","25246641848.4078","25753586054.7246","26243463733.7578","27263090547.0617","27908848130.1504","28833322008.4414","29983921270.9191","30160077523.0508","29100311861.9027","31059267821.5902","32102385241.8144","",
"Macao SAR, China","MAC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","5862889255.91186","6450546444.09589","6996228118.83821","7047479988.84164","7519182720.00436","8593964582.13495","9265224933.83136","9730782078.77195","10507329077.4437","10891834056.9264","12340337134.0367","12980289782.3373","13532348952.2158","13978309793.9198","13919752793.1241","13880908050.0219","13246405261.2013","12934023953.9858","13677292023.4925","14072348858.5641","15326280356.7926","17110355632.5226","21666901975.6323","23416654732.084","26552179204.3975","30396069454.6541","31426904577.5737","31827411272.1253","39823282764.9443","48431741654.2069","52907931558.6008","58597005083.4377","57396760498.8101","45048190598.3249","44742302740.7026","49153906012.5357","52302301429.5785","50961520043.041","23271131888.5223","28748124711.4672","22581086914.7884","",
"St. Martin (French part)","MAF","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","11518527478.2748","12673702326.0729","13927351920.6413","15091980118.0514","15803334620.7972","16687830454.1229","17094552490.3799","17703000748.8379","18693669512.4223","20106578472.1092","22280658838.0859","23630681317.1082","24158274887.2813","25316371177.7996","26238435140.8453","25780985097.3981","28090283843.6742","28479775173.5958","30307717167.6681","32128499365.9346","35107166524.2958","34993066802.2224","39148576061.2082","40262823843.6018","41636515790.157","44641043473.6915","43704591004.544","43380918430.9002","47974090254.8843","45380875814.1028","50995795428.8466","50199902853.4782","53833649265.2898","54747239388.7725","56160912155.7573","60497559620.7789","62754238001.606","66626866131.8459","69672633474.8662","71896757928.9618","77498104932.5221","80164867241.3167","84721870674.8237","87895356582.8232","90971304769.4422","95997146621.9656","98936909179.3524","103015299181.348","105816536606.04","110413823841.592","110989284688.174","116603009678.139","120177639735.159","123651944968.713","114775951852.213","123982113010.809","125542482435.602","",
"Monaco","MCO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","1765494599.9929","1857795717.38447","1944151814.4623","2071566809.92457","2164261367.333","2143210949.79003","2237761460.96672","2317274408.57565","2408889041.16187","2494024116.39878","2536059831.26847","2559451898.49926","2621707737.10144","2653036445.84938","2692421186.58146","2738426578.87622","2805582785.1767","2875289570.3864","3007512678.99083","3132735260.66083","3215547681.56073","3248189614.18961","3292580662.11457","3262489148.37784","3334773663.44428","3405375867.16928","3443200492.1509","3520233452.16959","3643556568.78068","3763813663.99489","3910987404.0302","3996549408.74794","4037573814.13917","4081483913.13074","4182316327.01844","4260763182.64158","4507633843.73748","5158474677.53577","5196627416.06878","4607616461.48132","4702773879.94011","5033019496.12431","5083964623.45956","5570860895.5028","5971240222.22561","6261649890.82388","6447251742.39326","6250989566.82201","6612318443.51693","7080699415.97797","6159422994.34281","7506326878.49469","8339290931.81964","",
"Moldova","MDA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4465702631.51171","4203250595.6523","4272480846.597","3992966943.15481","3858473655.34395","3939799325.09765","4180127099.6599","4506176999.1264","4803584679.16611","5159049932.62678","5545978685.28","5812185653.11732","5986551235.83796","6453502240.93868","6066292089.47556","6496998834.32279","6875005021.06249","6834460782.06165","7452560230.183","7825160358.24186","7798692878.40136","8161021269.62649","8501793857.25081","8848292582.21287","9162611725.92358","8404315965.96149","9575037162.28502","9094802867.29332","",
"Madagascar","MDG","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","4151435154.88261","4236482815.08598","4332696292.69223","4292428143.03736","4462516417.17832","4442334514.27688","4534048838.45828","4784716703.26725","5111454772.34536","5301663360.44596","5581403272.41878","5800716980.83221","5726895807.58357","5576938281.89963","5688860706.2927","5760465920.10296","5583685378.33593","5715683720.68839","5563543310.52298","6111811047.75423","6170038735.21433","5565374939.11029","5459632815.26647","5508769510.5709","5605733876.77473","5670555451.89363","5781711090.7885","5849641181.11071","6048934315.21165","6295421169.5666","6492398920.48671","6082965417.7811","6154798240.80708","6284044275.81625","6281398611.31878","6386837686.07253","6524423229.10942","6765402319.37305","7030408175.56267","7360783017.34648","7688842733.27739","8148653656.69862","7137571065.48697","7835974694.57165","8247912168.09114","8640170094.37648","9106610406.88934","9626649240.51396","10272850829.8606","9864124029.23054","9925206605.67835","10081868751.8746","10385448752.8756","10624353147.1587","10979121878.0735","11323020701.3017","11775165456.5346","12238318933.7165","12629254472.2012","13186360203.1442","12245161113.1284","12947986307.5875","13439517645.885","",
"Maldives","MDV","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1434670115.62825","1547415774.58697","1677366835.72886","1803080163.22743","1914432188.41054","1988057620.46089","1909655897.16107","2048457065.02178","2330120932.01361","2465649311.27883","2188925394.66519","2705638709.1132","2898372919.56774","3158641504.31851","2900967009.22575","3099261779.2898","3364952163.58153","3444491139.49768","3684339549.43525","3971758368.62202","4129505319.81871","4400906161.41409","4711369802.50414","5119751628.95","5493408292.58091","3685591966.2214","5074588096.66896","5780294641.89136","",
